year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,12,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",54.0,14.0,8.47,3.0,2.53,0.0,0.0,3.0,1.0,2107.0,1072.0,782.0,253.0,0.0,0.0
2024,12,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",84.0,25.0,17.7,1.57,1.03,0.0,4.7,4.0,0.0,1901.0,1509.0,98.0,81.0,0.0,213.0
2024,12,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",58.0,6.0,4.57,0.0,1.43,0.0,0.0,0.0,0.0,298.0,252.0,0.0,46.0,0.0,0.0
2024,12,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",18.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0
2024,12,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",45.0,20.0,13.93,2.54,3.54,0.0,0.0,0.0,0.0,1768.0,1374.0,243.0,151.0,0.0,0.0
2024,12,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",69.0,19.0,12.73,2.32,3.95,0.0,0.0,0.0,0.0,1465.0,1093.0,186.0,186.0,0.0,0.0
2024,12,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",332.0,80.0,24.2,5.0,13.98,0.0,36.82,1.0,3.0,3975.0,939.0,298.0,755.0,0.0,1983.0
2024,12,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",162.0,26.0,8.2,5.51,2.39,0.0,9.91,0.0,0.0,1866.0,519.0,644.0,158.0,0.0,545.0
2024,12,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",59.0,14.0,7.52,0.0,1.12,0.0,5.37,0.0,0.0,684.0,327.0,0.0,55.0,0.0,302.0
2024,12,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",87.0,30.0,13.04,0.62,5.04,0.0,11.3,0.0,0.0,2437.0,940.0,148.0,328.0,0.0,1021.0
2024,12,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",54.0,5.0,4.48,0.0,0.52,0.0,0.0,0.0,0.0,400.0,386.0,0.0,14.0,0.0,0.0
2024,12,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",37.0,16.0,6.18,0.0,2.94,0.0,6.88,0.0,0.0,808.0,216.0,0.0,230.0,0.0,362.0
2024,12,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",61.0,19.0,11.02,2.0,2.72,0.0,3.26,0.0,0.0,1468.0,728.0,332.0,143.0,0.0,265.0
2024,12,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",49.0,11.0,5.74,2.93,1.33,0.0,1.0,0.0,0.0,666.0,305.0,154.0,73.0,0.0,134.0
2024,12,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",183.0,43.0,25.95,5.83,6.3,0.0,4.93,16.0,1.0,3652.0,1597.0,1520.0,319.0,0.0,216.0
2024,12,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",60.0,34.0,25.43,4.63,3.94,0.0,0.0,2.0,2.0,2620.0,1879.0,512.0,229.0,0.0,0.0
2024,12,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",129.0,44.0,29.17,5.42,5.75,0.0,3.66,0.0,0.0,2822.0,1962.0,277.0,294.0,0.0,289.0
2024,12,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",79.0,17.0,11.75,3.0,1.25,0.0,1.0,3.0,1.0,1043.0,719.0,163.0,72.0,0.0,89.0
